policy,seed,step,action,applied_force,target_score,end_y,q1,q2,q1_dot,q2_dot,reward,capture_drop,termination_reason
constant_-0.05,0,3,-0.05,-0.017195000000000002,0.99910244649175,0.6663300100652425,1.6032998489386763,1.6018387340052525,-0.40238471328445924,-0.007365022385906439,6.682193329331884,False,
constant_-0.05,0,4,-0.05,-0.0204755,0.9992144858174776,0.6663716626118088,1.5992760018058316,1.6017650837813935,-0.48725523863330306,-0.01268989928634388,5.487406933820328,False,
constant_-0.05,0,5,-0.05,-0.023427950000000003,0.999341062606852,0.666415264139544,1.5944034494194985,1.6016381847885302,-0.5696674646596303,-0.01877499217020101,4.6604668556546045,False,
constant_-0.05,0,6,-0.05,-0.026085155000000002,0.999475794021041,0.6664566039444455,1.5887067747729022,1.6014504348668281,-0.647611547431691,-0.02554170432941396,4.0532607422989475,False,
constant_-0.05,0,7,-0.05,-0.0284766395,0.9996110308132053,0.6664908747011042,1.5822306592985853,1.601195017823534,-0.7199972528757091,-0.032898461548966695,3.588027933901442,False,
constant_-0.05,0,8,-0.05,-0.03062897555,0.9997384103499197,0.6665129918510189,1.5750306867698283,1.6008660332080442,-0.7863349753931791,-0.040751960826556036,3.219977006735907,False,
constant_-0.05,0,9,-0.05,-0.032566077995,0.9998492783199543,0.6665178416050579,1.5671673370158965,1.6004585135997786,-0.8465221182621934,-0.04901281596507261,2.921453595505491,False,
constant_-0.05,0,10,-0.05,-0.0343094701955,0.9999349985369441,0.6665004638646939,1.5587021158332746,1.5999683854401279,-0.9007002536710093,-0.057597905511090654,2.674436053556109,False,
constant_-0.05,0,11,-0.05,-0.03587852317595,0.9999871705141549,0.6664561792108311,1.5496951132965644,1.599392406385017,-0.9491597314140945,-0.06643093832648148,2.4666614451718685,False,
constant_-0.05,0,12,-0.05,-0.037290670858355,0.9999977734115747,0.6663806699759223,1.5402035159824234,1.5987280970017521,-0.9922760864193854,-0.07544217600714366,2.2894857802306228,False,
constant_-0.05,0,13,-0.05,-0.03856160377251951,0.9999592529371261,0.6662700250297062,1.5302807551182296,1.5979736752416807,-1.0304677851131432,-0.08456785528218815,2.13663506759671,False,
constant_-0.05,0,14,-0.05,-0.039705443395267555,0.9998645653323771,0.6661207568787283,1.519976077267098,1.5971279966888587,-1.0641683302195069,-0.09374959523197401,2.0034419794505562,False,
constant_-0.05,0,15,-0.05,-0.0407348990557408,0.9997071900651451,0.6659297984025614,1.5093343939649029,1.596190500736539,-1.0938080636913767,-0.10293391479256984,1.886360774177275,False,
constant_-0.05,0,16,-0.05,-0.04166140915016672,0.9994811205128147,0.6656944852525172,1.4983963133279892,1.5951611615886132,-1.1198025488289112,-0.1120718942199277,1.7826485922264261,False,
constant_-0.05,0,17,-0.05,-0.04249526823515005,0.999180839862979,0.6654125287367076,1.4871982878397,1.5940404426464139,-1.1425454347066941,-0.12111896651817528,1.690149945975512,False,
constant_-0.05,0,18,-0.05,-0.04324574141163504,0.9988012877203167,0.6650819829577644,1.4757728334926332,1.592829252981232,-1.1624043837295703,-0.13003480459676958,1.6071472928499861,False,
constant_-0.05,0,19,-0.05,-0.04392116727047154,0.9983378214855961,0.6647012090697492,1.4641487896553376,1.5915289049352643,-1.1797190934702046,-0.1387832656697595,1.532255126962886,False,
constant_-0.05,0,20,-0.05,-0.04452905054342438,0.997786175436975,0.6642688387741117,1.4523515987206355,1.5901410722785667,-1.1948007446421909,-0.1473323585868522,1.4643434446941823,False,
constant_-0.05,0,21,-0.05,-0.04507614548908195,0.9971424195580332,0.6637837385679133,1.4404035912742135,1.5886677486926981,-1.2079324094603776,-0.15565420760256213,1.4024814750643282,False,
constant_-0.05,0,22,-0.05,-0.045568530940173754,0.9964029194814126,0.6632449757744953,1.4283242671796097,1.5871112066166726,-1.219370092426239,-0.16372499468671373,1.3458956657564303,False,
constant_-0.05,0,23,-0.05,-0.04601167784615638,0.995564298413293,0.662651787010144,1.4161305662553474,1.5854739566698055,-1.2293441707377637,-0.17152487029987337,1.2939378743746361,False,
constant_-0.05,0,24,-0.05,-0.04641051006154075,0.9946234015376146,0.6620035494533507,1.4038371245479697,1.5837587079668067,-1.2380610683394995,-0.1790378288911526,1.2460609814118198,False,
constant_-0.05,0,25,-0.05,-0.046769459055386674,0.9935772631399611,0.6612997550704183,1.3914565138645747,1.5819683296778952,-1.245705045346123,-0.18625155003547494,1.2017999782630704,False,
constant_-0.05,0,26,-0.05,-0.047092513149848005,0.9924230765141243,0.6605399877983791,1.3789994634111136,1.5801058141775406,-1.2524400191859602,-0.1931572092203496,1.1607571470885316,False,
constant_-0.05,0,27,-0.05,-0.0473832618348632,0.9911581665989097,0.6597239035810456,1.366475063219254,1.578174242085337,-1.2584113592298611,-0.19974926406923893,1.1225903353596516,False,
constant_-0.05,0,28,-0.05,-0.04764493565137688,0.9897799652221961,0.6588512130859019,1.3538909496269553,1.5761767494446446,-1.2637476154831524,-0.20602522254721414,1.0870035966226463,False,
constant_-0.05,0,29,-0.05,-0.04788044208623919,0.9882859887907217,0.6579216668894833,1.3412534734721238,1.5741164972191724,-1.2685621558741753,-0.21198539972236422,1.05373965878173,False,max_steps
actor_deterministic,0,0,0.028074588626623154,0.0028074588626623154,0.9988823993292852,0.6662411948917544,1.6106804494796603,1.6018185034759445,-0.10867383480385936,0.00403993341014745,20.38293911755264,False,
actor_deterministic,0,1,0.02791651524603367,0.005318364500999451,0.9989151540428888,0.6662550242871457,1.6095937111316216,1.6018589028100458,-0.06104169056198658,0.0019663771214881846,12.006226029422628,False,
actor_deterministic,0,2,0.027752047404646873,0.007561732791364194,0.9989334312984461,0.6662626508105969,1.6089832942260018,1.6018785665812607,-0.00807946700084252,0.0006566303649533625,8.576660345338274,False,
actor_deterministic,0,3,0.027605172246694565,0.00956607673689723,0.9989357168655063,0.666263609879933,1.6089024995559935,1.6018851328849102,0.04617284360407734,0.00013255636698060913,6.697079536610248,False,
