variant,seed,episode,episode_reward,episode_length,transition_direction,final_hold,balanced_hold,episode_success,peak_target_score,termination_reason,capture_drop_penalty,cart_limit_step_penalty,safety_penalty,action_abs_mean,replay_size,replay_saturation_fraction,replay_capture_fraction,replay_near_capture_fraction,replay_non_crash_transitions
capture_only,9,29,-751.0347735967698,200,capture_vertical,0.0,0.0,0.0,0.9999937379085315,max_steps,-0.5,-1.75,-3.2563922620775387,0.45821895374387395,6000,0.5505,1.0,0.202,6000
capture_only,9,30,-744.5254372252496,200,capture_vertical,0.0,0.0,0.0,0.9999663113176136,max_steps,-0.5,-1.725,-3.223991241957673,0.45910666297301517,6200,0.552741935483871,1.0,0.20048387096774192,6200
capture_only,9,31,-747.7114367398378,200,capture_vertical,0.0,0.0,0.0,0.9999944441899263,max_steps,-0.5,-1.75,-3.240358270203833,0.45558451190126914,6400,0.55390625,1.0,0.199375,6400
capture_only,9,32,-742.5534089604375,200,capture_vertical,0.0,0.0,0.0,0.9994417947330586,max_steps,-0.5,-1.725,-3.214176065650278,0.45901541992901557,6600,0.5533333333333333,1.0,0.1984848484848485,6600
capture_only,9,33,-747.9868306371407,200,capture_vertical,0.0,0.0,0.0,0.9999316155972139,max_steps,-0.5,-1.75,-3.2415515806719464,0.4637825486909369,6800,0.5563235294117647,1.0,0.19779411764705881,6800
capture_only,9,34,-723.7335721644955,200,capture_vertical,0.0,0.0,0.0,0.9997268582522801,max_steps,-0.5,-1.625,-3.1199773999253564,0.4608273853711674,7000,0.5561428571428572,1.0,0.1972857142857143,7000
capture_only,9,35,-742.7967664255773,200,capture_vertical,0.0,0.0,0.0,0.9999452655481632,max_steps,-0.5,-1.725,-3.215670835401475,0.4557824460642874,7200,0.5573611111111111,1.0,0.19708333333333333,7200
capture_only,9,36,-750.5202151258785,200,capture_vertical,0.0,0.0,0.0,0.9997819100656962,max_steps,-0.5,-1.75,-3.254225468774515,0.4633359052612704,7400,0.5593243243243243,1.0,0.1962162162162162,7400
capture_only,9,37,-738.5127849314041,200,capture_vertical,0.0,0.0,0.0,0.9999936339974659,max_steps,-0.5,-1.7,-3.194250571227751,0.4605283307530953,7600,0.5610526315789474,1.0,0.19565789473684211,7600
capture_only,9,38,-745.5895619458184,200,capture_vertical,0.0,0.0,0.0,0.9999961297389476,max_steps,-0.5,-1.725,-3.22966764810048,0.4671050736514186,7800,0.5626923076923077,1.0,0.19538461538461538,7800
capture_only,9,39,-749.8774749962695,200,capture_vertical,0.0,0.0,0.0,0.9997597422421294,max_steps,-0.5,-1.75,-3.2506898387504166,0.4646670277617562,8000,0.564375,1.0,0.194875,8000
capture_prefill_safe,0,0,-472.87840552627836,200,capture_vertical,0.0,0.0,0.0,0.999983891106468,max_steps,-0.5,-1.0,-1.896504865876663,0.3075050897918061,1200,0.035833333333333335,1.0,0.7408333333333333,1200
capture_prefill_safe,0,1,-747.0371464745185,200,capture_vertical,0.0,0.0,0.0,0.9987840289215454,max_steps,-0.5,-1.75,-3.237230048424318,0.45676998229224003,1400,0.11214285714285714,1.0,0.6592857142857143,1400
capture_prefill_safe,0,2,-751.2895466467077,200,capture_vertical,0.0,0.0,0.0,0.9998591663545081,max_steps,-0.5,-1.75,-3.258248268911794,0.46497003680039967,1600,0.174375,1.0,0.599375,1600
capture_prefill_safe,0,3,-739.8624360850622,200,capture_vertical,0.0,0.0,0.0,0.9973554220018112,max_steps,-0.5,-1.7,-3.200681482263391,0.45445973128675216,1800,0.21777777777777776,1.0,0.5511111111111111,1800
capture_prefill_safe,0,4,-751.5588236763174,200,capture_vertical,0.0,0.0,0.0,0.9999760340252992,max_steps,-0.5,-1.75,-3.259351016805579,0.4657875627390903,2000,0.262,1.0,0.5125,2000
capture_prefill_safe,0,5,-743.4083594216529,200,capture_vertical,0.0,0.0,0.0,0.9999961473165186,max_steps,-0.5,-1.725,-3.2182621394752986,0.4636429203950887,2200,0.2963636363636364,1.0,0.4818181818181818,2200
capture_prefill_safe,0,6,-734.2605124449436,200,capture_vertical,0.0,0.0,0.0,0.9999977230500667,max_steps,-0.5,-1.675,-3.173019525675193,0.45650591887122954,2400,0.31958333333333333,1.0,0.45708333333333334,2400
capture_prefill_safe,0,7,-748.3654662525631,200,capture_vertical,0.0,0.0,0.0,0.9995682347843552,max_steps,-0.5,-1.75,-3.243315154825559,0.45933556008242393,2600,0.3446153846153846,1.0,0.43346153846153845,2600
capture_prefill_safe,0,8,-743.4764065461602,200,capture_vertical,0.0,0.0,0.0,0.9999994613742792,max_steps,-0.5,-1.725,-3.219199863219379,0.45276081554256564,2800,0.35892857142857143,1.0,0.4142857142857143,2800
capture_prefill_safe,0,9,-751.2958742989225,200,capture_vertical,0.0,0.0,0.0,0.9999715570207289,max_steps,-0.5,-1.75,-3.2580436367570904,0.459668464256482,3000,0.37133333333333335,1.0,0.3983333333333333,3000
capture_prefill_safe,0,10,-749.9045260147836,200,capture_vertical,0.0,0.0,0.0,0.9999994986026693,max_steps,-0.5,-1.75,-3.2513653854979783,0.4596920213626989,3200,0.3865625,1.0,0.3846875,3200
capture_prefill_safe,0,11,-739.6926600192953,200,capture_vertical,0.0,0.0,0.0,0.9999969792548974,max_steps,-0.5,-1.7,-3.19998827987895,0.46022941278478124,3400,0.3988235294117647,1.0,0.3726470588235294,3400
capture_prefill_safe,0,12,-728.7545669432702,200,capture_vertical,0.0,0.0,0.0,0.9999983327009331,max_steps,-0.5,-1.65,-3.145361839005099,0.4518113862672636,3600,0.40805555555555556,1.0,0.3625,3600
capture_prefill_safe,0,13,-740.2144872986906,200,capture_vertical,0.0,0.0,0.0,0.9999927494755532,max_steps,-0.5,-1.7,-3.202326803169285,0.4570880225235935,3800,0.4163157894736842,1.0,0.35368421052631577,3800
capture_prefill_safe,0,14,-754.5261196662607,200,capture_vertical,0.0,0.0,0.0,0.997897439774283,max_steps,-0.5,-1.775,-3.2744283219614316,0.45554569122697475,4000,0.42425,1.0,0.3445,4000
capture_prefill_safe,0,15,-733.9250127115358,200,capture_vertical,0.0,0.0,0.0,0.9999513436284295,max_steps,-0.5,-1.675,-3.1708356591574214,0.4594270224539678,4200,0.4328571428571429,1.0,0.3364285714285714,4200
capture_prefill_safe,0,16,-731.2469101120797,200,capture_vertical,0.0,0.0,0.0,0.9997480927592945,max_steps,-0.5,-1.675,-3.157637493619498,0.46191472401637,4400,0.4406818181818182,1.0,0.3290909090909091,4400
capture_prefill_safe,0,17,-754.5326520545035,200,capture_vertical,0.0,0.0,0.0,0.9999867590143801,max_steps,-0.5,-1.775,-3.27464939845773,0.46489519047211686,4600,0.4504347826086956,1.0,0.32217391304347825,4600
capture_prefill_safe,0,18,-733.9401638390727,200,capture_vertical,0.0,0.0,0.0,0.9999997788857563,max_steps,-0.5,-1.675,-3.1712087824762456,0.45726472475106805,4800,0.4579166666666667,1.0,0.31583333333333335,4800
capture_prefill_safe,0,19,-748.3787400593869,200,capture_vertical,0.0,0.0,0.0,0.9999879997602654,max_steps,-0.5,-1.75,-3.243142437883035,0.45756759596985624,5000,0.4622,1.0,0.3104,5000
capture_prefill_safe,0,20,-737.3547224571089,200,capture_vertical,0.0,0.0,0.0,0.9999349356456971,max_steps,-0.5,-1.7,-3.188249669708845,0.4520579841070858,5200,0.4640384615384615,1.0,0.30480769230769234,5200
capture_prefill_safe,0,21,-754.7886614647471,200,capture_vertical,0.0,0.0,0.0,0.9999975454318286,max_steps,-0.5,-1.775,-3.275780955287837,0.4638879736780119,5400,0.4711111111111111,1.0,0.29944444444444446,5400
capture_prefill_safe,0,22,-749.7479930105852,200,capture_vertical,0.0,0.0,0.0,0.9999998839855896,max_steps,-0.5,-1.75,-3.2501756550756595,0.45956432217288556,5600,0.4755357142857143,1.0,0.2955357142857143,5600
capture_prefill_safe,0,23,-754.4901924809893,200,capture_vertical,0.0,0.0,0.0,0.9993318278430957,max_steps,-0.5,-1.775,-3.273813515967096,0.45875079694399934,5800,0.4782758620689655,1.0,0.29120689655172416,5800
capture_prefill_safe,0,24,-755.6477854598018,200,capture_vertical,0.0,0.0,0.0,0.9999993763270951,max_steps,-0.5,-1.775,-3.2798207251818154,0.4619868967869553,6000,0.4826666666666667,1.0,0.2875,6000
capture_prefill_safe,0,25,-756.5748966441756,200,capture_vertical,0.0,0.0,0.0,0.9999929381744326,max_steps,-0.5,-1.775,-3.284462978167006,0.4610436622836106,6200,0.48661290322580647,1.0,0.2837096774193548,6200
capture_prefill_safe,0,26,-743.2822417587591,200,capture_vertical,0.0,0.0,0.0,0.9999965545338788,max_steps,-0.5,-1.725,-3.218123436083012,0.45474536846210467,6400,0.49,1.0,0.28,6400
capture_prefill_safe,0,27,-752.5788781229929,200,capture_vertical,0.0,0.0,0.0,0.9999578439511347,max_steps,-0.5,-1.75,-3.2643464716156516,0.45834610789836006,6600,0.49333333333333335,1.0,0.2771212121212121,6600
capture_prefill_safe,0,28,-748.4393759419945,200,capture_vertical,0.0,0.0,0.0,0.9999934642348107,max_steps,-0.5,-1.75,-3.2440603248851057,0.4593748066620095,6800,0.4973529411764706,1.0,0.2738235294117647,6800
capture_prefill_safe,0,29,-747.4339890725942,200,capture_vertical,0.0,0.0,0.0,0.9999974264467637,max_steps,-0.5,-1.75,-3.2390701329498053,0.46008224327683306,7000,0.5,1.0,0.2702857142857143,7000
capture_prefill_safe,0,30,-739.5983137447288,200,capture_vertical,0.0,0.0,0.0,0.9992380814552023,max_steps,-0.5,-1.7,-3.199503312911893,0.4602141816023277,7200,0.5040277777777777,1.0,0.26763888888888887,7200
capture_prefill_safe,0,31,-748.5134365962249,200,capture_vertical,0.0,0.0,0.0,0.9999944027807404,max_steps,-0.5,-1.75,-3.2447658965986648,0.4582715673182758,7400,0.5056756756756757,1.0,0.26472972972972975,7400
capture_prefill_safe,0,32,-745.4138022073632,200,capture_vertical,0.0,0.0,0.0,0.9988134774769567,max_steps,-0.5,-1.725,-3.228276208419244,0.46056523806540384,7600,0.5080263157894737,1.0,0.2625,7600
capture_prefill_safe,0,33,-723.7373283981938,200,capture_vertical,0.0,0.0,0.0,0.9999918842409666,max_steps,-0.5,-1.625,-3.1200697825901034,0.4572367270356302,7800,0.5101282051282051,1.0,0.2602564102564103,7800
capture_prefill_safe,0,34,-746.3989654183538,200,capture_vertical,0.0,0.0,0.0,0.9999935061141488,max_steps,-0.5,-1.725,-3.2333294411368754,0.467305885871952,8000,0.51375,1.0,0.25825,8000
capture_prefill_safe,0,35,-726.5378552991256,200,capture_vertical,0.0,0.0,0.0,0.999996185629071,max_steps,-0.5,-1.625,-3.1338571422721806,0.4646845305637025,8200,0.5169512195121951,1.0,0.25658536585365854,8200
capture_prefill_safe,0,36,-750.5092021227904,200,capture_vertical,0.0,0.0,0.0,0.9999466196047351,max_steps,-0.5,-1.75,-3.254065915630333,0.4549272957373902,8400,0.518452380952381,1.0,0.2548809523809524,8400
capture_prefill_safe,0,37,-750.2583904149244,200,capture_vertical,0.0,0.0,0.0,0.9999954822772207,max_steps,-0.5,-1.75,-3.25268497020553,0.4627203528372494,8600,0.5201162790697674,1.0,0.2533720930232558,8600
capture_prefill_safe,0,38,-746.3594537329544,200,capture_vertical,0.0,0.0,0.0,0.9991667937258424,max_steps,-0.5,-1.725,-3.2336237517136617,0.45866882810404475,8800,0.5207954545454545,1.0,0.25170454545454546,8800
capture_prefill_safe,0,39,-718.9090031580683,200,capture_vertical,0.0,0.0,0.0,0.9999919423963317,max_steps,-0.5,-1.6,-3.0960117741382356,0.45631701025136606,9000,0.5215555555555556,1.0,0.25055555555555553,9000
capture_prefill_safe,1,0,-312.39268316325797,200,capture_vertical,0.0,0.0,0.0,0.9999630603092037,max_steps,-0.5,-0.575,-1.1244077727685733,0.25805897950358714,1200,0.0375,1.0,0.7291666666666666,1200
capture_prefill_safe,1,1,-727.105295220195,200,capture_vertical,0.0,0.0,0.0,0.9989916935249905,max_steps,-0.5,-1.65,-3.1374382474562648,0.45665052591682115,1400,0.11571428571428571,1.0,0.6514285714285715,1400
capture_prefill_safe,1,2,-755.3453437213418,200,capture_vertical,0.0,0.0,0.0,0.9995633960727572,max_steps,-0.5,-1.775,-3.2781344328419184,0.4670518149518907,1600,0.185,1.0,0.591875,1600
capture_prefill_safe,1,3,-750.4530160925697,200,capture_vertical,0.0,0.0,0.0,0.9999911958282856,max_steps,-0.5,-1.75,-3.2543552772039526,0.45971603213213547,1800,0.2288888888888889,1.0,0.5461111111111111,1800
capture_prefill_safe,1,4,-740.802807709192,200,capture_vertical,0.0,0.0,0.0,0.9997715335736078,max_steps,-0.5,-1.7,-3.2054205265581976,0.46199983032689035,2000,0.263,1.0,0.51,2000
capture_prefill_safe,1,5,-744.9246844775539,200,capture_vertical,0.0,0.0,0.0,0.9999990329427866,max_steps,-0.5,-1.725,-3.2260181034593827,0.45942331440087125,2200,0.2922727272727273,1.0,0.47954545454545455,2200
capture_prefill_safe,1,6,-749.956793155794,200,capture_vertical,0.0,0.0,0.0,0.9999737498272467,max_steps,-0.5,-1.75,-3.251477968432388,0.44931947074635414,2400,0.3120833333333333,1.0,0.45375,2400
capture_prefill_safe,1,7,-755.4000408544119,200,capture_vertical,0.0,0.0,0.0,0.9998662628235802,max_steps,-0.5,-1.775,-3.278542084205432,0.4655849088609027,2600,0.33615384615384614,1.0,0.43346153846153845,2600
capture_prefill_safe,1,8,-756.4989596669366,200,capture_vertical,0.0,0.0,0.0,0.9988617401286992,max_steps,-0.5,-1.775,-3.2841620575572814,0.46333387981278806,2800,0.3539285714285714,1.0,0.41464285714285715,2800
capture_prefill_safe,1,9,-748.0439156078228,200,capture_vertical,0.0,0.0,0.0,0.9997536335789687,max_steps,-0.5,-1.75,-3.241742049993407,0.45796935150336154,3000,0.36866666666666664,1.0,0.3983333333333333,3000
capture_prefill_safe,1,10,-744.4536954528602,200,capture_vertical,0.0,0.0,0.0,0.9999947583738248,max_steps,-0.5,-1.725,-3.2237221516948322,0.45038143731326186,3200,0.380625,1.0,0.3853125,3200
capture_prefill_safe,1,11,-755.1816671565765,200,capture_vertical,0.0,0.0,0.0,0.9999948879152982,max_steps,-0.5,-1.775,-3.277990979557278,0.45713988688420726,3400,0.39294117647058824,1.0,0.3729411764705882,3400
capture_prefill_safe,1,12,-738.9772815202336,200,capture_vertical,0.0,0.0,0.0,0.9998544363370028,max_steps,-0.5,-1.7,-3.1962352715048543,0.4558150689288021,3600,0.4013888888888889,1.0,0.3616666666666667,3600
capture_prefill_safe,1,13,-750.8288644492673,200,capture_vertical,0.0,0.0,0.0,0.9999972800285051,max_steps,-0.5,-1.75,-3.255449235271123,0.4672591927302111,3800,0.4110526315789474,1.0,0.35210526315789475,3800
capture_prefill_safe,1,14,-739.8177941150594,200,capture_vertical,0.0,0.0,0.0,0.9997907331659652,max_steps,-0.5,-1.7,-3.2007400625729208,0.45927212538008066,4000,0.4195,1.0,0.3435,4000
capture_prefill_safe,1,15,-754.0654406714347,200,capture_vertical,0.0,0.0,0.0,0.9987512216268636,max_steps,-0.5,-1.775,-3.2721763397865002,0.46180826231290484,4200,0.42857142857142855,1.0,0.3342857142857143,4200
capture_prefill_safe,1,16,-743.8435821048633,200,capture_vertical,0.0,0.0,0.0,0.9989804288618079,max_steps,-0.5,-1.725,-3.2207313718825805,0.46118070834403896,4400,0.4365909090909091,1.0,0.32727272727272727,4400
capture_prefill_safe,1,17,-754.3578778948166,200,capture_vertical,0.0,0.0,0.0,0.9999989523042021,max_steps,-0.5,-1.775,-3.2732732335074775,0.46065903995671575,4600,0.4426086956521739,1.0,0.32,4600
capture_prefill_safe,1,18,-743.5272775696158,200,capture_vertical,0.0,0.0,0.0,0.9998135569818348,max_steps,-0.5,-1.725,-3.219210948975109,0.4631140131807032,4800,0.449375,1.0,0.31354166666666666,4800
capture_prefill_safe,1,19,-756.6503182567167,200,capture_vertical,0.0,0.0,0.0,0.999855820232455,max_steps,-0.5,-1.775,-3.284989185499273,0.4543531688119791,5000,0.454,1.0,0.3078,5000
capture_prefill_safe,1,20,-751.0021244641009,200,capture_vertical,0.0,0.0,0.0,0.999992956015555,max_steps,-0.5,-1.75,-3.256553862308045,0.46551282363314767,5200,0.4609615384615385,1.0,0.3025,5200
capture_prefill_safe,1,21,-745.9858621781707,200,capture_vertical,0.0,0.0,0.0,0.9995208824187163,max_steps,-0.5,-1.725,-3.2316348943533364,0.4622327795985125,5400,0.4664814814814815,1.0,0.297962962962963,5400
capture_prefill_safe,1,22,-749.6307648391524,200,capture_vertical,0.0,0.0,0.0,0.9995696876561571,max_steps,-0.5,-1.75,-3.2495918683672627,0.4571502184974988,5600,0.4685714285714286,1.0,0.2935714285714286,5600
capture_prefill_safe,1,23,-744.7541693156638,200,capture_vertical,0.0,0.0,0.0,0.9999981458185054,max_steps,-0.5,-1.725,-3.2251426397485035,0.46122286563517534,5800,0.47379310344827585,1.0,0.2894827586206897,5800
capture_prefill_safe,1,24,-725.1425332576839,200,capture_vertical,0.0,0.0,0.0,0.9997030345866552,max_steps,-0.5,-1.625,-3.1270553540687693,0.46366931342972323,6000,0.4786666666666667,1.0,0.2856666666666667,6000
capture_prefill_safe,1,25,-734.1207217528968,200,capture_vertical,0.0,0.0,0.0,0.9998027041057733,max_steps,-0.5,-1.675,-3.1724232564655734,0.4629072288834696,6200,0.4830645161290323,1.0,0.28258064516129033,6200
capture_prefill_safe,1,26,-734.8383434196274,200,capture_vertical,0.0,0.0,0.0,0.9999990100413028,max_steps,-0.5,-1.675,-3.175434631531516,0.45374281965684654,6400,0.4853125,1.0,0.279375,6400
capture_prefill_safe,1,27,-734.0959397645707,200,capture_vertical,0.0,0.0,0.0,0.999993974624759,max_steps,-0.5,-1.675,-3.1721393852322377,0.4609629700459751,6600,0.48924242424242426,1.0,0.2765151515151515,6600
capture_prefill_safe,1,28,-739.8977577932435,200,capture_vertical,0.0,0.0,0.0,0.9990125855809905,max_steps,-0.5,-1.7,-3.200914645310357,0.4599967708265996,6800,0.49161764705882355,1.0,0.2736764705882353,6800
capture_prefill_safe,1,29,-729.1210296750115,200,capture_vertical,0.0,0.0,0.0,0.9999683254558837,max_steps,-0.5,-1.65,-3.1473902446176254,0.45989390145310094,7000,0.4938571428571429,1.0,0.271,7000
capture_prefill_safe,1,30,-744.1089804371819,200,capture_vertical,0.0,0.0,0.0,0.9998977611822352,max_steps,-0.5,-1.725,-3.222073921619168,0.4590905275422489,7200,0.4959722222222222,1.0,0.2679166666666667,7200
capture_prefill_safe,1,31,-750.5356889824907,200,capture_vertical,0.0,0.0,0.0,0.9999922194099446,max_steps,-0.5,-1.75,-3.2542588999660818,0.4585724789744379,7400,0.49743243243243246,1.0,0.2654054054054054,7400
capture_prefill_safe,1,32,-741.1950320728782,200,capture_vertical,0.0,0.0,0.0,0.9995173993140958,max_steps,-0.5,-1.725,-3.2076196100029137,0.4558786874945672,7600,0.4988157894736842,1.0,0.26289473684210524,7600
capture_prefill_safe,1,33,-737.5773800844477,200,capture_vertical,0.0,0.0,0.0,0.9999998647368451,max_steps,-0.5,-1.7,-3.1893695269546787,0.4470085141151617,7800,0.4985897435897436,1.0,0.2611538461538462,7800
capture_prefill_safe,1,34,-744.6018876019101,200,capture_vertical,0.0,0.0,0.0,0.9997602350468903,max_steps,-0.5,-1.725,-3.2242801994011114,0.46203050258989664,8000,0.5015,1.0,0.25875,8000
capture_prefill_safe,1,35,-748.7082259803312,200,capture_vertical,0.0,0.0,0.0,0.9999980762818889,max_steps,-0.5,-1.75,-3.2450833712302916,0.46420910520988373,8200,0.5046341463414634,1.0,0.25682926829268293,8200
capture_prefill_safe,1,36,-738.9004615591725,200,capture_vertical,0.0,0.0,0.0,0.9999999922605476,max_steps,-0.5,-1.7,-3.1963904461143566,0.4601929899501313,8400,0.506547619047619,1.0,0.25523809523809526,8400
capture_prefill_safe,1,37,-734.8644291187873,200,capture_vertical,0.0,0.0,0.0,0.999481181049866,max_steps,-0.5,-1.675,-3.1756586772220214,0.4661492960210093,8600,0.5097674418604651,1.0,0.25302325581395346,8600
capture_prefill_safe,1,38,-738.5801194251059,200,capture_vertical,0.0,0.0,0.0,0.9999988208798668,max_steps,-0.5,-1.7,-3.194282600642366,0.46229531842289817,8800,0.5127272727272727,1.0,0.2514772727272727,8800
capture_prefill_safe,1,39,-747.7019473038786,200,capture_vertical,0.0,0.0,0.0,0.9999933522324814,max_steps,-0.5,-1.725,-3.239971105738483,0.4610573614246018,9000,0.5136666666666667,1.0,0.25033333333333335,9000
capture_prefill_safe,2,0,-392.32531567719707,200,capture_vertical,0.0,0.0,0.0,0.999999092776013,max_steps,-0.5,-0.775,-1.492110608997182,0.27840290953674596,1200,0.03333333333333333,1.0,0.7433333333333333,1200
capture_prefill_safe,2,1,-745.4783826085381,200,capture_vertical,0.0,0.0,0.0,0.9999951540730793,max_steps,-0.5,-1.725,-3.2290167844690636,0.46035861608506073,1400,0.115,1.0,0.6635714285714286,1400
capture_prefill_safe,2,2,-745.6428410609876,200,capture_vertical,0.0,0.0,0.0,0.9999934410956846,max_steps,-0.5,-1.725,-3.229712119248502,0.46229286768760586,1600,0.18,1.0,0.6025,1600
capture_prefill_safe,2,3,-745.2592893333559,200,capture_vertical,0.0,0.0,0.0,0.9999488575864939,max_steps,-0.5,-1.725,-3.228132905460971,0.455061446707027,1800,0.225,1.0,0.555,1800
capture_prefill_safe,2,4,-742.522974744883,200,capture_vertical,0.0,0.0,0.0,0.9999918398514688,max_steps,-0.5,-1.725,-3.214202934216175,0.4504508142505811,2000,0.255,1.0,0.518,2000
capture_prefill_safe,2,5,-741.6783703822387,200,capture_vertical,0.0,0.0,0.0,0.9999647303561487,max_steps,-0.5,-1.7,-3.209765845635992,0.45981180463271626,2200,0.28545454545454546,1.0,0.48727272727272725,2200
capture_prefill_safe,2,6,-742.4294949590787,200,capture_vertical,0.0,0.0,0.0,0.9999982443211947,max_steps,-0.5,-1.725,-3.21343340746885,0.4588567871566305,2400,0.30833333333333335,1.0,0.46166666666666667,2400
capture_prefill_safe,2,7,-749.3887993953813,200,capture_vertical,0.0,0.0,0.0,0.9999979233667999,max_steps,-0.5,-1.75,-3.2483267908325915,0.4681785931393646,2600,0.3353846153846154,1.0,0.43923076923076926,2600
capture_prefill_safe,2,8,-725.0095531107538,200,capture_vertical,0.0,0.0,0.0,0.9999890041305288,max_steps,-0.5,-1.625,-3.1262387026266003,0.4616619650178494,2800,0.35214285714285715,1.0,0.42214285714285715,2800
capture_prefill_safe,2,9,-734.547384069035,200,capture_vertical,0.0,0.0,0.0,0.9990419816923829,max_steps,-0.5,-1.675,-3.1742313928652077,0.45854760928893046,3000,0.369,1.0,0.4056666666666667,3000
capture_prefill_safe,2,10,-730.4900796685341,200,capture_vertical,0.0,0.0,0.0,0.9979321156708176,max_steps,-0.5,-1.65,-3.154062757975596,0.4665125874539962,3200,0.384375,1.0,0.3915625,3200
capture_prefill_safe,2,11,-751.4674823621829,200,capture_vertical,0.0,0.0,0.0,0.9999949205459941,max_steps,-0.5,-1.75,-3.2588772864220603,0.46242132163655464,3400,0.39794117647058824,1.0,0.3785294117647059,3400
capture_prefill_safe,2,12,-737.4010786729564,200,capture_vertical,0.0,0.0,0.0,0.999785716471566,max_steps,-0.5,-1.7,-3.188733699045946,0.45432572391316783,3600,0.4086111111111111,1.0,0.36694444444444446,3600
capture_prefill_safe,2,13,-729.3598471579747,200,capture_vertical,0.0,0.0,0.0,0.9999936404969804,max_steps,-0.5,-1.65,-3.1483468174040348,0.457262534503845,3800,0.41868421052631577,1.0,0.3576315789473684,3800
capture_prefill_safe,2,14,-754.577704592798,200,capture_vertical,0.0,0.0,0.0,0.999994842798633,max_steps,-0.5,-1.775,-3.274774485354334,0.46347639745256736,4000,0.42975,1.0,0.34775,4000
capture_prefill_safe,2,15,-749.4400049981626,200,capture_vertical,0.0,0.0,0.0,0.9999775725358807,max_steps,-0.5,-1.75,-3.248793371051413,0.4553289126565489,4200,0.43666666666666665,1.0,0.3395238095238095,4200
capture_prefill_safe,2,16,-748.016032844271,200,capture_vertical,0.0,0.0,0.0,0.9998793082407113,max_steps,-0.5,-1.75,-3.241875466215491,0.4651592124958843,4400,0.44522727272727275,1.0,0.3322727272727273,4400
capture_prefill_safe,2,17,-730.6524489654549,200,capture_vertical,0.0,0.0,0.0,0.9999988125426457,max_steps,-0.5,-1.65,-3.154681475953863,0.459085258922955,4600,0.4523913043478261,1.0,0.3265217391304348,4600
capture_prefill_safe,2,18,-754.5394131065001,200,capture_vertical,0.0,0.0,0.0,0.9999913221490888,max_steps,-0.5,-1.775,-3.2741706907350827,0.4634339672302079,4800,0.45979166666666665,1.0,0.3202083333333333,4800
capture_prefill_safe,2,19,-733.6731105327449,200,capture_vertical,0.0,0.0,0.0,0.9999828913366234,max_steps,-0.5,-1.675,-3.170302452416542,0.4531590205362507,5000,0.463,1.0,0.3148,5000
capture_prefill_safe,2,20,-731.0881411694595,200,capture_vertical,0.0,0.0,0.0,0.9999928523186962,max_steps,-0.5,-1.65,-3.1567429521571206,0.4637569094125365,5200,0.4684615384615385,1.0,0.3101923076923077,5200
capture_prefill_safe,2,21,-745.4331232909,200,capture_vertical,0.0,0.0,0.0,0.9999797744241204,max_steps,-0.5,-1.725,-3.228699756880943,0.4690990581664316,5400,0.4753703703703704,1.0,0.30518518518518517,5400
capture_prefill_safe,2,22,-750.1873508935457,200,capture_vertical,0.0,0.0,0.0,0.999517687861574,max_steps,-0.5,-1.75,-3.2525078702164594,0.4643573050745428,5600,0.48,1.0,0.3003571428571429,5600
capture_prefill_safe,2,23,-742.1344828382487,200,capture_vertical,0.0,0.0,0.0,0.9996944977937486,max_steps,-0.5,-1.725,-3.212514559246313,0.4662755603544562,5800,0.4867241379310345,1.0,0.29586206896551726,5800
capture_prefill_safe,2,24,-729.9699265546719,200,capture_vertical,0.0,0.0,0.0,0.9999958331922111,max_steps,-0.5,-1.65,-3.151031779436689,0.46098765799907243,6000,0.49083333333333334,1.0,0.2921666666666667,6000
capture_prefill_safe,2,25,-750.376926395644,200,capture_vertical,0.0,0.0,0.0,0.9998631580009667,max_steps,-0.5,-1.75,-3.253309550402214,0.4611932946017457,6200,0.49370967741935484,1.0,0.2880645161290323,6200
capture_prefill_safe,2,26,-751.5057614427152,200,capture_vertical,0.0,0.0,0.0,0.9989750717527998,max_steps,-0.5,-1.75,-3.2589241929404555,0.46276599501772253,6400,0.49671875,1.0,0.284375,6400
capture_prefill_safe,2,27,-749.9290024720788,200,capture_vertical,0.0,0.0,0.0,0.9999777685098962,max_steps,-0.5,-1.75,-3.2512847380410594,0.46732797501035384,6600,0.5012121212121212,1.0,0.2812121212121212,6600
capture_prefill_safe,2,28,-720.6495834402907,200,capture_vertical,0.0,0.0,0.0,0.9999312284885646,max_steps,-0.5,-1.6,-3.104573191050552,0.4623424537665039,6800,0.5055882352941177,1.0,0.27852941176470586,6800
capture_prefill_safe,2,29,-748.2176393647957,200,capture_vertical,0.0,0.0,0.0,0.9999896219009038,max_steps,-0.5,-1.75,-3.24295673460918,0.4617249338520989,7000,0.5082857142857143,1.0,0.2754285714285714,7000
capture_prefill_safe,2,30,-724.3065962530477,200,capture_vertical,0.0,0.0,0.0,0.9993020921503091,max_steps,-0.5,-1.625,-3.1229902044948363,0.449170488874031,7200,0.5086111111111111,1.0,0.27291666666666664,7200
capture_prefill_safe,2,31,-735.5218123315929,200,capture_vertical,0.0,0.0,0.0,0.9994288007042037,max_steps,-0.5,-1.675,-3.1790761999214703,0.4642587333681796,7400,0.5113513513513513,1.0,0.27054054054054055,7400
capture_prefill_safe,2,32,-745.0148594906227,200,capture_vertical,0.0,0.0,0.0,0.9999145855311733,max_steps,-0.5,-1.725,-3.226320921966575,0.46519641553281216,7600,0.515,1.0,0.26776315789473687,7600
