gain_index,kp_angle,kd_angle,kp_cart,kd_cart,seed,episodes,final_hold,success_rate,drop_rate,cart_hit_rate,action_saturation,max_abs_cart_x,angular_speed_near_target,brief_target_contact_rate,sustained_hold_rate,drop_after_contact_rate,mean_abs_action,reward_mean,episode_length_mean
139,2.0,0.4,0.2,0.05,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08457681385932402,0.4696306308125184,1.0,1.0,0.0,0.0056116961184882325,101.21103204573308,200.0
139,2.0,0.4,0.2,0.05,5,3,0.6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.051075393099979556,0.6463163092850978,1.0,1.0,0.3333333333333333,0.004272510675594597,31.319338675345694,200.0
139,2.0,0.4,0.2,0.05,6,3,0.2916666666666667,0.0,0.0,0.0,0.0,0.15322536462768974,0.7344924625130768,1.0,1.0,0.0,0.009040463552440457,30.66786072975847,200.0
139,2.0,0.4,0.2,0.05,7,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10851831353394877,0.6123532116787771,1.0,1.0,0.3333333333333333,0.008089371827122908,31.436910620633768,200.0
139,2.0,0.4,0.2,0.05,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21716807877879643,0.7524046169447544,1.0,1.0,0.6666666666666666,0.013539691095129272,-5.409968986733323,200.0
139,2.0,0.4,0.2,0.05,9,3,0.6333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16842380408876487,0.5989892401788092,1.0,1.0,0.0,0.010364975740589122,66.52601594813315,200.0
140,2.0,0.4,0.2,0.1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.07064071362726447,0.6927830168109587,1.0,1.0,0.3333333333333333,0.006569183806646513,30.36046958629495,200.0
140,2.0,0.4,0.2,0.1,1,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.10494833899596186,0.8786703867912083,1.0,1.0,0.3333333333333333,0.00806034026971635,-6.81122610755159,200.0
140,2.0,0.4,0.2,0.1,2,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.050210976016183274,0.5524197352727124,1.0,1.0,0.3333333333333333,0.004179627692697748,32.532973875826606,200.0
140,2.0,0.4,0.2,0.1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.10192974450933907,0.6421025259541594,1.0,1.0,0.6666666666666666,0.007480189358609714,-3.519477356506139,200.0
140,2.0,0.4,0.2,0.1,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08456902816765767,0.470743201987264,1.0,1.0,0.0,0.005628681463874278,101.20724044866593,200.0
140,2.0,0.4,0.2,0.1,5,3,0.6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.05117135761537081,0.6448291347543202,1.0,1.0,0.3333333333333333,0.00426384917330087,31.342916597036965,200.0
140,2.0,0.4,0.2,0.1,6,3,0.30833333333333335,0.0,0.0,0.0,0.0,0.15410538455870074,0.727579801151108,1.0,1.0,0.0,0.009091783148677828,30.775768566336264,200.0
140,2.0,0.4,0.2,0.1,7,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10863297592743452,0.6154045972183816,1.0,1.0,0.3333333333333333,0.008063689998927457,31.42811880085836,200.0
140,2.0,0.4,0.2,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21786554509644054,0.7442928440196441,1.0,1.0,0.6666666666666666,0.013533267247426586,-5.267299438758404,200.0
140,2.0,0.4,0.2,0.1,9,3,0.65,0.3333333333333333,0.0,0.0,0.0,0.1691357512429665,0.5970442190650327,1.0,1.0,0.0,0.010439904917112261,66.55520437432625,200.0
141,2.0,0.4,0.4,0.02,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.06960869901285842,0.6926277209014103,1.0,1.0,0.3333333333333333,0.00652680948348779,30.360290837986526,200.0
141,2.0,0.4,0.4,0.02,1,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.10343411746733965,0.8775578164816578,1.0,1.0,0.3333333333333333,0.007971614942409165,-6.792117230746129,200.0
141,2.0,0.4,0.4,0.02,2,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.049459921070326825,0.5522124553851482,1.0,1.0,0.3333333333333333,0.004144182985558013,32.53137753950474,200.0
141,2.0,0.4,0.4,0.02,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.10118831569434454,0.6427388688091965,1.0,1.0,0.6666666666666666,0.007441917971658776,-3.5277454860368302,200.0
141,2.0,0.4,0.4,0.02,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08320788962609393,0.4710152253406193,1.0,1.0,0.0,0.005558140023146457,101.2060364255234,200.0
141,2.0,0.4,0.4,0.02,5,3,0.6083333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.050105812836400615,0.6444276217647303,1.0,1.0,0.3333333333333333,0.004208929632827566,31.350009360813633,200.0
141,2.0,0.4,0.4,0.02,6,3,0.31666666666666665,0.0,0.0,0.0,0.0,0.15117109973756765,0.7269073522131846,1.0,1.0,0.0,0.008936908992491461,30.813497643613662,200.0
141,2.0,0.4,0.4,0.02,7,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10661656790920652,0.6170116893620076,1.0,1.0,0.3333333333333333,0.007973363928919402,31.417752623022988,200.0
141,2.0,0.4,0.4,0.02,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2136775736348929,0.7407915090373601,1.0,1.0,0.6666666666666666,0.013292251550423349,-5.2122348756286385,200.0
141,2.0,0.4,0.4,0.02,9,3,0.6416666666666667,0.3333333333333333,0.0,0.0,0.0,0.16629127534236635,0.5967199517175775,1.0,1.0,0.0,0.010301181218094055,66.56596838565646,200.0
142,2.0,0.4,0.4,0.05,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.06964887958741652,0.6906497306062672,1.0,1.0,0.3333333333333333,0.006513604508563592,30.362550275720157,200.0
142,2.0,0.4,0.4,0.05,1,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.10350679571437711,0.875790202147131,1.0,1.0,0.3333333333333333,0.007958537250094136,-6.762664443083598,200.0
142,2.0,0.4,0.4,0.05,2,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.049480048553731004,0.5522001417273872,1.0,1.0,0.3333333333333333,0.004134882484918878,32.52903263810207,200.0
142,2.0,0.4,0.4,0.05,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.10105768633729512,0.6437217553804343,1.0,1.0,0.6666666666666666,0.007437281925722835,-3.5406546761619118,200.0
142,2.0,0.4,0.4,0.05,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08319945689198249,0.47162163825995834,1.0,1.0,0.0,0.005569473420261282,101.20358798584034,200.0
142,2.0,0.4,0.4,0.05,5,3,0.6083333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.050162398214550576,0.6435500400686738,1.0,1.0,0.3333333333333333,0.004204175519318248,31.3639292086538,200.0
142,2.0,0.4,0.4,0.05,6,3,0.31666666666666665,0.0,0.0,0.0,0.0,0.15167448610504827,0.722799123944241,1.0,1.0,0.0,0.008971925922883426,30.877595402351528,200.0
142,2.0,0.4,0.4,0.05,7,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.106688212981776,0.6187699576721547,1.0,1.0,0.3333333333333333,0.007960536394088752,31.410620377371036,200.0
142,2.0,0.4,0.4,0.05,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21407754141895108,0.7347723990378415,1.0,1.0,0.6666666666666666,0.013295206232115928,-5.1277759795382325,200.0
142,2.0,0.4,0.4,0.05,9,3,0.65,0.3333333333333333,0.0,0.0,0.0,0.1666850679030308,0.5954855481086527,1.0,1.0,0.0,0.010348556873181545,66.58423389273071,200.0
143,2.0,0.4,0.4,0.1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.06970862106760198,0.6905261707133672,1.0,1.0,0.3333333333333333,0.006488518283313759,30.366221343949988,200.0
143,2.0,0.4,0.4,0.1,1,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.10362905601690442,0.8746777686792081,1.0,1.0,0.3333333333333333,0.007931283550197144,-6.714229803828033,200.0
143,2.0,0.4,0.4,0.1,2,3,0.3666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.049507963876293144,0.5503495869467923,1.0,1.0,0.3333333333333333,0.004121382011598083,32.52515875721878,200.0
143,2.0,0.4,0.4,0.1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.10083421962007251,0.6453332865047544,1.0,1.0,0.6666666666666666,0.007428426129548585,-3.561906547434442,200.0
143,2.0,0.4,0.4,0.1,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08317706600337073,0.47257603324464675,1.0,1.0,0.0,0.00558482886550397,101.19933732045429,200.0
143,2.0,0.4,0.4,0.1,5,3,0.6083333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.05024884798921072,0.6421012250539517,1.0,1.0,0.3333333333333333,0.004195517991657735,31.386833223350063,200.0
143,2.0,0.4,0.4,0.1,6,3,0.3416666666666666,0.0,0.0,0.0,0.0,0.1524785502773082,0.7159870254973776,1.0,1.0,0.0,0.009024051834746123,30.983377505308354,200.0
143,2.0,0.4,0.4,0.1,7,3,0.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10680290601913063,0.6234739707346816,1.0,1.0,0.3333333333333333,0.007936383088354773,31.39683617408941,200.0
143,2.0,0.4,0.4,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21470524230569366,0.7247121517572704,1.0,1.0,0.6666666666666666,0.01329065076170962,-4.988811934582974,200.0
143,2.0,0.4,0.4,0.1,9,3,0.6583333333333333,0.3333333333333333,0.0,0.0,0.0,0.1672991672312876,0.5933630690960948,1.0,1.0,0.0,0.010415830717998923,66.61513081800796,200.0
144,4.0,0.05,0.05,0.02,0,3,0.0,0.0,1.0,0.0,0.4383333333333333,0.8869362350514729,2.462916668873984,1.0,0.6666666666666666,1.0,0.3083509475193318,-103.90399744016281,200.0
144,4.0,0.05,0.05,0.02,1,3,0.0,0.0,1.0,0.0,0.43,0.5348925133223349,2.350938713488636,1.0,1.0,1.0,0.31909198786931375,-90.2094721613092,200.0
144,4.0,0.05,0.05,0.02,2,3,0.11666666666666665,0.0,0.6666666666666666,0.0,0.2916666666666667,0.32405045216521194,2.048094914417981,1.0,1.0,0.6666666666666666,0.26896643998827857,-52.538379119059975,200.0
144,4.0,0.05,0.05,0.02,3,3,0.049999999999999996,0.0,0.6666666666666666,0.0,0.17666666666666667,0.19946792414524617,1.544994975601919,1.0,1.0,0.6666666666666666,0.17740952630623805,-47.61436595036006,200.0
144,4.0,0.05,0.05,0.02,4,3,0.049999999999999996,0.0,0.3333333333333333,0.0,0.24833333333333332,0.28710342946398565,1.9485767590291598,1.0,1.0,0.3333333333333333,0.23396843160950498,-16.46700630353234,200.0
144,4.0,0.05,0.05,0.02,5,3,0.075,0.0,0.6666666666666666,0.0,0.26333333333333336,0.22654452345902085,1.9484777693935842,1.0,1.0,0.6666666666666666,0.2530824589111702,-51.300446935537614,200.0
144,4.0,0.05,0.05,0.02,6,3,0.016666666666666666,0.0,0.6666666666666666,0.0,0.38666666666666666,0.6364462197580544,2.3443218040318783,1.0,1.0,0.6666666666666666,0.2912000192387374,-54.78949366074346,200.0
144,4.0,0.05,0.05,0.02,7,3,0.06666666666666667,0.0,0.6666666666666666,0.0,0.4716666666666667,0.4889731063146425,2.7299597080332685,1.0,1.0,0.6666666666666666,0.3526432528377444,-59.57636541591967,200.0
144,4.0,0.05,0.05,0.02,8,3,0.09999999999999999,0.0,0.6666666666666666,0.0,0.2416666666666667,0.3798884868677037,1.5956729795556786,1.0,1.0,0.6666666666666666,0.22008334708174246,-48.92558710290732,200.0
144,4.0,0.05,0.05,0.02,9,3,0.11666666666666665,0.0,0.6666666666666666,0.0,0.33,0.310625946393043,2.2910985037547174,1.0,1.0,0.6666666666666666,0.28179615311161027,-53.200144829282664,200.0
145,4.0,0.05,0.05,0.05,0,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.74632986539867,2.0159574637856266,1.0,1.0,0.6666666666666666,0.2466318602176931,-60.403146271420354,200.0
145,4.0,0.05,0.05,0.05,1,3,0.0,0.0,1.0,0.0,0.26,0.39798578298991666,1.7135226044431715,1.0,1.0,1.0,0.2457330694415751,-85.30928078205378,200.0
145,4.0,0.05,0.05,0.05,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.11166666666666665,0.15132285656020308,1.2364713333326882,1.0,1.0,0.3333333333333333,0.1658507484827428,22.3891947849886,200.0
145,4.0,0.05,0.05,0.05,3,3,0.31666666666666665,0.3333333333333333,0.6666666666666666,0.0,0.01,0.13718876996177734,1.030452616228372,1.0,1.0,0.6666666666666666,0.09065770915810412,-43.129945292171044,200.0
145,4.0,0.05,0.05,0.05,4,3,0.35000000000000003,0.3333333333333333,0.0,0.0,0.06,0.09426684482810667,1.2570776176598355,1.0,1.0,0.0,0.13360624307006097,56.577766446681665,200.0
145,4.0,0.05,0.05,0.05,5,3,0.48333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.08166666666666667,0.12077444975146222,1.142339414562701,1.0,1.0,0.3333333333333333,0.14849955538325146,23.29645270182893,200.0
145,4.0,0.05,0.05,0.05,6,3,0.05833333333333333,0.0,0.6666666666666666,0.0,0.225,0.2457888760010611,1.7252449048964393,1.0,1.0,0.6666666666666666,0.21999488729031455,-49.61500090116986,200.0
145,4.0,0.05,0.05,0.05,7,3,0.2916666666666667,0.3333333333333333,0.6666666666666666,0.0,0.22166666666666668,0.2570297052059409,1.8986643616893808,1.0,1.0,0.6666666666666666,0.2662640801161335,-39.91922815609285,200.0
145,4.0,0.05,0.05,0.05,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.10833333333333332,0.230291261643195,1.0410533783834874,1.0,1.0,0.6666666666666666,0.13494146980821367,-10.119866666121657,200.0
145,4.0,0.05,0.05,0.05,9,3,0.3833333333333333,0.3333333333333333,0.3333333333333333,0.0,0.13,0.19657498516232166,1.5398845875999843,1.0,1.0,0.3333333333333333,0.1873755132688991,20.23895888506776,200.0
146,4.0,0.05,0.05,0.1,0,3,0.25833333333333336,0.0,0.3333333333333333,0.0,0.05666666666666667,0.13257959984170145,1.1328389282693927,1.0,1.0,0.3333333333333333,0.11375309894012009,-10.559451139436353,200.0
146,4.0,0.05,0.05,0.1,1,3,0.0,0.0,0.6666666666666666,0.0,0.049999999999999996,0.13780978939936048,1.048269199580875,1.0,1.0,0.6666666666666666,0.10041852612109353,-43.95468279730479,200.0
146,4.0,0.05,0.05,0.1,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.060469809241671356,0.7071930618636116,1.0,1.0,0.3333333333333333,0.04614768429767747,30.4089541762207,200.0
146,4.0,0.05,0.05,0.1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.10431369953386264,0.7589845912050484,1.0,1.0,0.6666666666666666,0.022880474022821205,-4.861919852610451,200.0
146,4.0,0.05,0.05,0.1,4,3,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.08292239390184762,0.6835942398783864,1.0,1.0,0.0,0.03545107090229315,64.83638514073719,200.0
146,4.0,0.05,0.05,0.1,5,3,0.6583333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.05665011784124965,0.716088804283188,1.0,1.0,0.3333333333333333,0.042356112168858685,30.21138235653481,200.0
146,4.0,0.05,0.05,0.1,6,3,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0016666666666666668,0.14021440183280218,1.021605406832463,1.0,1.0,0.3333333333333333,0.07759910397586024,-8.301347076610398,200.0
146,4.0,0.05,0.05,0.1,7,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.02,0.1340380455634781,0.9063702090858053,1.0,1.0,0.3333333333333333,0.1028965284633286,25.718904861658615,200.0
146,4.0,0.05,0.05,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.024999999999999998,0.226863939206043,0.8071591408868503,1.0,1.0,0.6666666666666666,0.05292320925863611,-6.467239005448353,200.0
146,4.0,0.05,0.05,0.1,9,3,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.1588997298602094,0.7729600508433,1.0,1.0,0.0,0.05261878823462774,63.44776056216417,200.0
147,4.0,0.05,0.1,0.02,0,3,0.0,0.0,1.0,0.0,0.44333333333333336,0.8338950388478374,2.480566186918064,1.0,0.6666666666666666,1.0,0.31130467434183484,-99.77616944695633,200.0
147,4.0,0.05,0.1,0.02,1,3,0.0,0.0,1.0,0.0,0.43500000000000005,0.527329802364254,2.38200104931228,1.0,1.0,1.0,0.3212648443221601,-90.28046627627707,200.0
147,4.0,0.05,0.1,0.02,2,3,0.11666666666666665,0.0,0.6666666666666666,0.0,0.3,0.34449088103069275,2.0691135395876508,1.0,1.0,0.6666666666666666,0.2729150141099983,-52.75377771756666,200.0
147,4.0,0.05,0.1,0.02,3,3,0.049999999999999996,0.0,0.6666666666666666,0.0,0.18499999999999997,0.19818284610836603,1.557556978888388,1.0,1.0,0.6666666666666666,0.18106751679018782,-47.74660759826127,200.0
147,4.0,0.05,0.1,0.02,4,3,0.03333333333333333,0.0,0.3333333333333333,0.0,0.25833333333333336,0.297180176940341,1.9794932776268286,1.0,1.0,0.3333333333333333,0.23717093840839945,-16.64451163737654,200.0
147,4.0,0.05,0.1,0.02,5,3,0.075,0.0,0.6666666666666666,0.0,0.2833333333333334,0.24627787063548992,1.9805031652521252,1.0,1.0,0.6666666666666666,0.2579964984380883,-51.53667760672346,200.0
