episode_reward,episode_length,final_hold,success,peak_target_score,brief_target_contact,sustained_hold,drop_after_contact,capture_drop,cart_hit,action_saturation,action_abs_mean,max_abs_cart_x,angular_speed_near_target,termination_reason,policy,seed,episode
-75.2700078638132,200,0.0,0.0,0.999995508407642,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.008149418175636254,0.9020587751927837,max_steps,zero_action,3,9
32.34370915624601,200,0.3,0.0,0.9999874961887455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010420173694785389,0.6028539713987477,max_steps,zero_action,3,10
33.8919489045599,200,0.0,0.0,0.9999994210682134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007870940814508872,0.5115246255848344,max_steps,zero_action,3,11
-74.12793177177346,200,0.0,0.0,0.9985641764142996,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010293641912487125,0.6499176715020974,max_steps,zero_action,3,12
32.088839289661294,200,0.175,0.0,0.999933304656839,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01094770116591215,0.6039121247659182,max_steps,zero_action,3,13
27.91856700004311,200,0.0,0.0,0.9999077021753983,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009441473515014861,0.8356740633804002,max_steps,zero_action,3,14
28.570732542910704,200,0.0,0.0,0.9993566016717398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0076173380323469216,0.8217803818466967,max_steps,zero_action,3,15
35.936087959694774,200,0.5,0.0,0.9999994574415515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002657172538703016,0.4053194368662309,max_steps,zero_action,3,16
-75.5059170135927,200,0.0,0.0,0.999998779293939,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.006990555387036174,0.7552173304943718,max_steps,zero_action,3,17
32.70440022999709,200,0.425,0.0,0.9995378393710643,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011836313826406736,0.5883445372064298,max_steps,zero_action,3,18
-74.51616036792814,200,0.0,0.0,0.9999830405225429,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.007557579770133081,0.8091590836856757,max_steps,zero_action,3,19
29.484967913631735,200,0.0,0.0,0.9999998030004871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008167242105227712,0.7334446053291797,max_steps,zero_action,4,0
28.447813990412556,200,0.0,0.0,0.9999916175912281,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010321079543142464,0.8007825714742574,max_steps,zero_action,4,1
34.57158049229925,200,0.85,1.0,0.9991911249503028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011953805127162048,0.4846915247080191,max_steps,zero_action,4,2
36.667805839711306,200,0.575,0.0,0.9991761525715848,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010045883555980385,0.3444410044023076,max_steps,zero_action,4,3
-72.62024735896179,200,0.0,0.0,0.9999965949059683,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.00974903260560232,0.8070808413639443,max_steps,zero_action,4,4
35.25185715605916,200,0.2,0.0,0.9999999775126519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007729449682722883,0.4456559860182318,max_steps,zero_action,4,5
138.0608411990514,200,1.0,1.0,0.9999212255417426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005425480707400522,0.26715271595606815,max_steps,zero_action,4,6
34.880279733953955,200,0.25,0.0,0.9999973023003916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0019722308071516335,0.458873498012659,max_steps,zero_action,4,7
136.02614964011306,200,1.0,1.0,0.9999993635225092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006523844665353794,0.42049340284575026,max_steps,zero_action,4,8
138.4806439241112,200,1.0,1.0,0.9995803089045529,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004222017365006085,0.22600174605149168,max_steps,zero_action,4,9
138.31027565940133,200,1.0,1.0,0.9999999791555393,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003826218223635052,0.2581187337947011,max_steps,zero_action,4,10
29.55280592744529,200,0.0,0.0,0.9999945082332805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009664512511275787,0.6658514890513976,max_steps,zero_action,4,11
33.8440319169535,200,0.0,0.0,0.9988846099435547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008772870647119315,0.48086862172178807,max_steps,zero_action,4,12
33.11119605496259,200,0.0,0.0,0.9995336062348559,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012673028555185612,0.5190649682240723,max_steps,zero_action,4,13
135.9066665870032,200,1.0,1.0,0.9993159111329852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002101621198697588,0.41236334442771294,max_steps,zero_action,4,14
30.80932791072793,200,0.075,0.0,0.9999330700876577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010515132457750877,0.6504871961798332,max_steps,zero_action,4,15
35.86336422720191,200,0.65,0.0,0.9999992077185282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0020616406048915787,0.4141185825832332,max_steps,zero_action,4,16
32.359242181876866,200,0.0,0.0,0.9990485498364332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0017081441475041898,0.5379731950158623,max_steps,zero_action,4,17
-72.67829363079464,200,0.0,0.0,0.9980834310435198,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010030926541363694,0.6480411285379795,max_steps,zero_action,4,18
138.53639077064264,200,1.0,1.0,0.999391489910757,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010218290859991051,0.21524225140719916,max_steps,zero_action,4,19
138.52207177621838,200,1.0,1.0,0.999999981238936,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0056419464775842275,0.24183773239800885,max_steps,zero_action,5,0
-72.87836643203403,200,0.0,0.0,0.9998857424972896,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010150894377945932,0.8453645999215124,max_steps,zero_action,5,1
33.7140137094338,200,0.725,0.0,0.9998986728328448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01042755547068713,0.5671180370616986,max_steps,zero_action,5,2
-74.58966946634033,200,0.0,0.0,0.9999147421088042,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.009332248963398505,0.9094822817654855,max_steps,zero_action,5,3
31.975236383849648,200,0.0,0.0,0.999999698760191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010553673184915326,0.5775154112246604,max_steps,zero_action,5,4
-71.34700850709436,200,0.0,0.0,0.9988110940643465,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010114254316354607,0.6220130521737687,max_steps,zero_action,5,5
